2025-06-27 16:34:53.909 | ERROR    | consumer:loadmodel:96 - loadmodel: Error al cargar el modelo: No module named 'imblearn'
2025-06-30 13:41:56.033 | INFO     | consumer_service:consume_loop:33 - Esperando mensajes de Kafka...
2025-06-30 13:42:05.508 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 69.51143996308312, "AnomalyScore": 0.9990473412377048, "Timestamp": "2022-01-15 23:08:05", "Amount": 42.28058232063321, "AccountBalance": 5444.264325275513, "LastLogin": "2023-04-03", "SuspiciousFlag": 1, "Hour": 0, "usuario_id": "0b3fac47-896c-4fc7-984e-2156508e0bb5", "transaccion_id": "72e910a6-0af4-46eb-b43f-538c6b81f091"}
2025-06-30 13:42:05.527 | ERROR    | data_service:get_clean_data:38 - Error al limpiar datos: "['TransactionID'] not found in axis"
2025-06-30 13:42:05.528 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-06-30 13:42:06.530 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 77.25839423425401, "AnomalyScore": 0.9320035029350149, "Timestamp": "2022-01-15 18:40:52", "Amount": 90.88594856997857, "AccountBalance": 2983.9305678830383, "LastLogin": "2022-12-15", "SuspiciousFlag": 1, "Hour": 1, "usuario_id": "f1a12b95-37f2-4281-86f8-fc54096cea10", "transaccion_id": "97aa34ec-d9fd-43a4-a20d-822d8a6bccae"}
2025-06-30 13:42:06.534 | ERROR    | data_service:get_clean_data:38 - Error al limpiar datos: "['TransactionID'] not found in axis"
2025-06-30 13:42:06.535 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-06-30 13:42:07.536 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 58.56779005849786, "AnomalyScore": 0.9056825037330088, "Timestamp": "2022-01-09 16:03:33", "Amount": 28.10359149646402, "AccountBalance": 7932.8961890884475, "LastLogin": "2022-10-25", "SuspiciousFlag": 1, "Hour": 17, "usuario_id": "53873582-fb63-4d1f-a85c-567388249566", "transaccion_id": "3376569a-e4cb-4be1-87e8-56c3bee8020a"}
2025-06-30 13:42:07.541 | ERROR    | data_service:get_clean_data:38 - Error al limpiar datos: "['TransactionID'] not found in axis"
2025-06-30 13:42:07.541 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-06-30 13:42:08.543 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 69.12129440628249, "AnomalyScore": 0.1621088647268324, "Timestamp": "2022-01-24 00:46:36", "Amount": 10.006932562275091, "AccountBalance": 6840.543689002615, "LastLogin": "2022-11-14", "SuspiciousFlag": 0, "Hour": 20, "usuario_id": "6da446bc-8d8b-47f7-b53a-cff4205f5894", "transaccion_id": "fcfd5276-43b8-42f2-8d31-9109b8c535b0"}
2025-06-30 13:42:08.546 | ERROR    | data_service:get_clean_data:38 - Error al limpiar datos: "['TransactionID'] not found in axis"
2025-06-30 13:42:08.547 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-06-30 13:42:09.549 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 79.62162675757621, "AnomalyScore": 0.1719480634814764, "Timestamp": "2022-02-01 19:04:40", "Amount": 33.02903621197319, "AccountBalance": 4739.109035980515, "LastLogin": "2024-07-10", "SuspiciousFlag": 0, "Hour": 16, "usuario_id": "0fc2366f-3822-4d62-ae59-698b4831c11e", "transaccion_id": "e81711a0-832d-4759-af58-122b646ee6f5"}
2025-06-30 13:42:09.552 | ERROR    | data_service:get_clean_data:38 - Error al limpiar datos: "['TransactionID'] not found in axis"
2025-06-30 13:42:09.553 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-06-30 13:42:10.555 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 87.98607767203657, "AnomalyScore": 0.7385915406806739, "Timestamp": "2022-02-11 15:00:00", "Amount": 24.865618748095443, "AccountBalance": 1056.301180517336, "LastLogin": "2024-02-20", "SuspiciousFlag": 0, "Hour": 16, "usuario_id": "77d488cf-087f-4a6b-8e28-4040ea98f7c5", "transaccion_id": "dd786837-1d79-4a3d-8402-53b8416d2da8"}
2025-06-30 13:42:10.559 | ERROR    | data_service:get_clean_data:38 - Error al limpiar datos: "['TransactionID'] not found in axis"
2025-06-30 13:42:10.560 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-06-30 13:42:11.562 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 13.366481322017268, "AnomalyScore": 0.3071419091490206, "Timestamp": "2022-02-05 06:41:16", "Amount": 84.88333338300748, "AccountBalance": 7110.639208486071, "LastLogin": "2024-09-26", "SuspiciousFlag": 0, "Hour": 12, "usuario_id": "8c16afa1-60c2-4caa-aa77-c70bb1c507f3", "transaccion_id": "d0f2ca5f-cf03-46db-a094-540275f68454"}
2025-06-30 13:42:11.565 | ERROR    | data_service:get_clean_data:38 - Error al limpiar datos: "['TransactionID'] not found in axis"
2025-06-30 13:42:11.565 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-06-30 13:42:12.567 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Travel", "TransactionAmount": 75.68529409187498, "AnomalyScore": 0.9990473412377048, "Timestamp": "2022-02-01 20:09:57", "Amount": 48.812503543067265, "AccountBalance": 3311.7434836696834, "LastLogin": "2022-09-23", "SuspiciousFlag": 0, "Hour": 11, "usuario_id": "047aee25-c89e-424c-a384-4dd7426f564f", "transaccion_id": "8604f5de-1120-4d00-bfdb-4785df80bced"}
2025-06-30 13:42:12.571 | ERROR    | data_service:get_clean_data:38 - Error al limpiar datos: "['TransactionID'] not found in axis"
2025-06-30 13:42:12.571 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-06-30 13:44:49.938 | INFO     | consumer_service:consume_loop:33 - Esperando mensajes de Kafka...
2025-06-30 13:45:00.790 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 76.17977454263826, "AnomalyScore": 0.46225572766902073, "Timestamp": "2022-02-04 11:31:36", "Amount": 82.8665064835584, "AccountBalance": 9999.776238940984, "LastLogin": "2024-04-29", "SuspiciousFlag": 1, "Hour": 23, "usuario_id": "5713a9ce-0718-4729-9e27-4f04f91df92f", "transaccion_id": "a640c97b-6845-4317-9bed-43eea039484b"}
2025-06-30 13:45:00.942 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: could not convert string to float: 'Other'
2025-06-30 13:45:01.944 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 99.78432334104625, "AnomalyScore": 0.980438815423091, "Timestamp": "2022-01-30 13:42:35", "Amount": 99.88740974312738, "AccountBalance": 3696.5939431225233, "LastLogin": "2022-11-30", "SuspiciousFlag": 1, "Hour": 18, "usuario_id": "dc4ee3fd-8c5a-42e1-aef1-e19f9ed1f91b", "transaccion_id": "205667f1-505c-43f3-9536-7754f47c88f4"}
2025-06-30 13:45:01.954 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: could not convert string to float: 'Other'
2025-06-30 13:45:02.956 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 91.33356168264046, "AnomalyScore": 0.9411929710343714, "Timestamp": "2022-01-11 15:10:41", "Amount": 53.84672008173627, "AccountBalance": 9737.409006325699, "LastLogin": "2023-05-15", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "fc016ccf-09ce-4dd8-99ef-2c8e2751d459", "transaccion_id": "db3d9221-932b-42f0-9325-7154a031efed"}
2025-06-30 13:45:02.965 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: could not convert string to float: 'Online'
2025-06-30 13:45:03.967 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 72.29391800196228, "AnomalyScore": 0.16727271163894344, "Timestamp": "2022-01-16 06:21:44", "Amount": 88.12085710990274, "AccountBalance": 6788.314761936359, "LastLogin": "2024-09-26", "SuspiciousFlag": 0, "Hour": 7, "usuario_id": "eff06bad-ddd6-497d-a7d2-e27d828e4dd5", "transaccion_id": "44a3e2ef-e3ec-4c45-bfc0-4b6e233449ad"}
2025-06-30 13:45:03.976 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: could not convert string to float: 'Online'
2025-06-30 13:45:04.978 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 94.28841242847696, "AnomalyScore": 0.881119960131324, "Timestamp": "2022-01-12 05:11:42", "Amount": 68.70656974502879, "AccountBalance": 9123.289584080505, "LastLogin": "2024-09-26", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "3f99a49c-6337-46d3-a0d1-6816eda05efd", "transaccion_id": "3fb0d3f2-612a-4869-9374-3c7add6c3550"}
2025-06-30 13:45:04.988 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: could not convert string to float: 'Online'
2025-06-30 13:45:05.990 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 99.78432334104625, "AnomalyScore": 0.9071928896952496, "Timestamp": "2022-01-23 07:13:54", "Amount": 35.73968977404905, "AccountBalance": 8308.531406683987, "LastLogin": "2023-08-31", "SuspiciousFlag": 0, "Hour": 20, "usuario_id": "6eee956c-7318-4460-af27-44ea466a14c1", "transaccion_id": "169f670e-ec64-4754-98a4-8c40fbb1e6ac"}
2025-06-30 13:45:06.001 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: could not convert string to float: 'Other'
2025-06-30 13:45:07.003 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 44.552724810164776, "AnomalyScore": 0.8633919355869261, "Timestamp": "2022-01-19 13:07:14", "Amount": 99.88740974312738, "AccountBalance": 1659.3061162255103, "LastLogin": "2024-02-24", "SuspiciousFlag": 0, "Hour": 0, "usuario_id": "2b4f3566-5fe0-4207-aa5a-c41e50e6689e", "transaccion_id": "150cda17-9c92-48b5-beed-5bbc9fcc4cd4"}
2025-06-30 13:45:07.011 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: could not convert string to float: 'Online'
2025-06-30 13:45:08.013 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Travel", "TransactionAmount": 99.78432334104625, "AnomalyScore": 0.9990473412377048, "Timestamp": "2022-01-18 00:43:52", "Amount": 68.64218339093152, "AccountBalance": 3481.516531202467, "LastLogin": "2022-10-03", "SuspiciousFlag": 0, "Hour": 23, "usuario_id": "26c3a246-059b-451a-9737-bf49275d1b16", "transaccion_id": "7b0308e5-0f17-4593-b3b2-9c6854ee7181"}
2025-06-30 13:45:08.022 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: could not convert string to float: 'Travel'
2025-07-01 12:36:42.623 | INFO     | consumer_service:consume_loop:33 - Esperando mensajes de Kafka...
2025-07-01 12:36:51.668 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 29.22336696868788, "AnomalyScore": 0.0002337072005655, "Timestamp": "2022-01-25 03:49:55", "Amount": 57.48534926590244, "AccountBalance": 9079.377481479041, "LastLogin": "2022-09-24", "SuspiciousFlag": 1, "Hour": 8, "usuario_id": "5ea22357-1246-4d37-b7bf-1fb29d599765", "transaccion_id": "c59c7fc1-6263-41c5-83d8-8630d3ba351d"}
2025-07-01 12:36:51.789 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: could not convert string to float: 'Other'
2025-07-01 12:36:52.791 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 65.53712947244935, "AnomalyScore": 0.9990473412377048, "Timestamp": "2022-01-29 06:38:52", "Amount": 61.701578468220006, "AccountBalance": 7653.526318631781, "LastLogin": "2022-08-29", "SuspiciousFlag": 1, "Hour": 23, "usuario_id": "73d358c8-4160-4fd0-9bda-688e370f2d98", "transaccion_id": "b8efc7aa-e0b2-4f0a-8285-3819512235c4"}
2025-07-01 12:36:52.802 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: could not convert string to float: 'Other'
2025-07-01 12:36:53.804 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 45.057346656255646, "AnomalyScore": 0.0002337072005655, "Timestamp": "2022-01-01 00:00:00", "Amount": 23.916286803706452, "AccountBalance": 6980.163892357896, "LastLogin": "2022-10-21", "SuspiciousFlag": 0, "Hour": 14, "usuario_id": "8b26e67c-7b12-4dc4-960e-b694685f5988", "transaccion_id": "37ebefbd-6dad-4e85-89e9-2bf953036427"}
2025-07-01 12:36:53.813 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: could not convert string to float: 'Online'
2025-07-01 12:36:54.815 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Retail", "TransactionAmount": 10.057863646142923, "AnomalyScore": 0.0002337072005655, "Timestamp": "2022-01-22 09:10:16", "Amount": 33.50726058660391, "AccountBalance": 9497.820182932372, "LastLogin": "2023-11-12", "SuspiciousFlag": 0, "Hour": 17, "usuario_id": "d85db721-674f-4c28-9b2d-5c9f94754dac", "transaccion_id": "30452057-a9f1-49a9-9e8c-260455419014"}
2025-07-01 12:36:54.824 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: could not convert string to float: 'Retail'
2025-07-01 12:36:55.826 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 59.1247543048913, "AnomalyScore": 0.4295361198001343, "Timestamp": "2022-01-03 22:58:51", "Amount": 57.711769692087714, "AccountBalance": 7854.445305914821, "LastLogin": "2024-02-19", "SuspiciousFlag": 0, "Hour": 12, "usuario_id": "870fbe73-fbc4-4a07-85a8-1a00c812e70c", "transaccion_id": "c9dbb188-4de0-48a6-9f29-fcebff2d5156"}
2025-07-01 12:36:55.838 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: could not convert string to float: 'Online'
2025-07-01 12:36:56.837 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 51.59203043655227, "AnomalyScore": 0.0002337072005655, "Timestamp": "2022-01-28 19:37:51", "Amount": 10.4295657241327, "AccountBalance": 4204.819362939121, "LastLogin": "2023-07-16", "SuspiciousFlag": 0, "Hour": 15, "usuario_id": "11e4952a-0634-483f-9781-843243e78dc0", "transaccion_id": "d76d7f08-0511-4cc3-af42-381518649aa6"}
2025-07-01 12:36:56.846 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: could not convert string to float: 'Other'
2025-07-01 12:36:57.848 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Online", "TransactionAmount": 36.734255913499894, "AnomalyScore": 0.9454294143233006, "Timestamp": "2022-01-24 20:15:00", "Amount": 59.47679289064979, "AccountBalance": 8229.906179863257, "LastLogin": "2023-05-12", "SuspiciousFlag": 0, "Hour": 16, "usuario_id": "7d2dbbe3-5e4f-4a1c-b11e-78bcccfe687e", "transaccion_id": "a89c7e2b-3b6b-4102-a960-a999db48bbbe"}
2025-07-01 12:36:57.858 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: could not convert string to float: 'Online'
2025-07-01 12:36:58.859 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Travel", "TransactionAmount": 90.5430217115801, "AnomalyScore": 0.0002337072005655, "Timestamp": "2022-01-23 23:54:32", "Amount": 56.510062224456, "AccountBalance": 9999.776238940984, "LastLogin": "2022-11-10", "SuspiciousFlag": 0, "Hour": 20, "usuario_id": "afcb207e-ea26-4ede-8886-c79bb2c2d447", "transaccion_id": "f7162693-2431-4952-a01f-687e2e618f13"}
2025-07-01 12:36:58.871 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: could not convert string to float: 'Travel'
2025-07-01 13:13:06.604 | INFO     | consumer_service:consume_loop:33 - Esperando mensajes de Kafka...
2025-07-01 15:06:53.543 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 26.26287215978836, "AnomalyScore": 0.44448839001714213, "Timestamp": "2022-01-25 14:50:00", "Amount": 49.84900209737859, "AccountBalance": 9093.314805842047, "LastLogin": "2022-08-20", "SuspiciousFlag": 1, "Hour": 23, "usuario_id": "ef90ebae-a2e9-49f4-a3aa-329ecd066f60", "transaccion_id": "67fb3f39-cd35-4167-999f-cdf76b537f03"}
2025-07-01 15:06:53.749 | ERROR    | data_service:get_clean_data:42 - Error al limpiar datos: [Errno 2] No such file or directory: 'category_encoder.pkl'
2025-07-01 15:06:53.752 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
2025-07-01 15:06:54.754 | INFO     | consumer_service:consume_loop:44 - Mensaje recibido: {"Category": "Other", "TransactionAmount": 21.296726074181812, "AnomalyScore": 0.7620355019329526, "Timestamp": "2022-01-21 23:04:44", "Amount": 76.61766299155767, "AccountBalance": 1913.9339647387337, "LastLogin": "2022-09-10", "SuspiciousFlag": 1, "Hour": 14, "usuario_id": "a03bf86f-02e5-4921-9a2e-7468a4fc9b9c", "transaccion_id": "fb96b2c6-3052-4555-9577-09588b832346"}
2025-07-01 15:06:54.761 | ERROR    | data_service:get_clean_data:42 - Error al limpiar datos: [Errno 2] No such file or directory: 'category_encoder.pkl'
2025-07-01 15:06:54.762 | ERROR    | consumer_service:consume_loop:54 - Error procesando mensaje: 500: Error al procesar el mensaje: 'NoneType' object is not subscriptable
