Category,TransactionAmount,AnomalyScore,Timestamp,Amount,AccountBalance,LastLogin,SuspiciousFlag,Hour
Other,36.53471969141,0.6521879103565174,2022-02-08 08:00:00,45.84978420861537,3101.509133840253,2022-01-04,0,8
Other,54.03186091591388,0.0538861021795162,2022-02-08 09:00:00,53.520423375763215,4152.721122244118,2023-08-29,0,9
Other,21.36611514974726,0.9494127546761172,2022-02-08 10:00:00,52.160534543489405,1795.3282266181373,2022-01-24,0,10
Retail,52.9067346483392,0.3105800165042927,2022-02-08 11:00:00,12.957371513455186,6631.372808065945,2024-03-10,0,11
Travel,11.443127474715745,0.2606398456693745,2022-02-08 12:00:00,77.5892520491586,9121.230250792947,2022-03-01,0,12
Online,28.85792787960729,0.3632136317624784,2022-02-08 13:00:00,97.5841046288916,9674.062164262285,2023-10-28,0,13
Online,49.87894110780856,0.6179153511305893,2022-02-08 14:00:00,93.186765046662,4115.718543854602,2022-06-14,0,14
Online,19.236338548138068,0.2432574499650226,2022-02-08 15:00:00,75.05441065286574,4552.1052691343975,2022-05-12,0,15
Online,17.060490894266653,0.2352320511548524,2022-02-08 16:00:00,26.606352840247457,3532.245916328434,2024-01-21,0,16
Travel,49.677028354486666,0.4296437730502268,2022-02-08 17:00:00,19.534609879795333,2045.0579963089228,2023-05-29,0,17
Other,77.30669853816907,0.8347683490609425,2022-02-08 18:00:00,63.74348565655637,1549.517859663426,2024-02-24,0,18
Travel,24.659369987938287,0.7803803912579997,2022-02-08 19:00:00,84.99494585391481,1941.726463313744,2024-03-11,0,19
Other,29.3985429532272,0.719368166041893,2022-02-08 20:00:00,43.31408994984277,8773.956940488475,2022-11-26,1,20
Food,37.06997240789393,0.6985546855885032,2022-02-08 21:00:00,59.64679754482704,1511.7079457480804,2022-03-29,0,21
Retail,44.21692274406343,0.5437140816653593,2022-02-08 22:00:00,67.6345414499013,4634.373036096615,2023-12-06,0,22
Retail,59.62542233513079,0.1472954822049518,2022-02-08 23:00:00,43.18297705942081,6506.933648420445,2023-10-20,0,23
Travel,63.05006360901799,0.2828338638670756,2022-02-09 00:00:00,88.20869587689056,1512.263352658831,2023-06-02,0,0
Travel,56.52607726320148,0.662685734015089,2022-02-09 01:00:00,50.36171009890702,6496.108703688331,2022-05-11,0,1
Travel,81.48455822676858,0.8366503058153224,2022-02-09 02:00:00,88.99270050806099,2076.8077958585536,2023-04-27,0,2
Online,97.63612941530968,0.9837436832634588,2022-02-09 03:00:00,74.0970689078747,8658.737447150934,2023-05-31,0,3
Travel,93.3830334942078,0.0510733055658789,2022-02-09 04:00:00,13.844857117841546,5923.741950678233,2022-02-27,0,4
Other,54.02493330013226,0.7187946248769317,2022-02-09 05:00:00,12.611478926976906,3431.9397182364382,2022-12-16,0,5
Retail,53.34806403438312,0.903843130556986,2022-02-09 06:00:00,34.06316109206354,8793.538025111497,2022-08-20,0,6
Retail,39.33289839154256,0.7411826706570788,2022-02-09 07:00:00,35.85949743054377,5544.569288667391,2022-06-03,0,7
Retail,58.05162091309303,0.6185239469195336,2022-02-09 08:00:00,42.60535294784076,9922.29197304782,2022-01-14,0,8
Other,82.69123550239847,0.3022555946916622,2022-02-09 09:00:00,48.2268648362713,3026.374451529537,2023-04-18,0,9
Online,59.25107738424546,0.8313888508428988,2022-02-09 10:00:00,15.061303969882118,6148.870554004673,2022-03-26,0,10
Food,92.95859135600308,0.3050601812980062,2022-02-09 11:00:00,60.222509912044046,5248.694500029742,2024-02-18,0,11
Travel,32.04225945579654,0.75909910749829,2022-02-09 12:00:00,71.16993370893385,7251.703804374901,2024-08-28,0,12
Online,95.26787369146018,0.0777500991231449,2022-02-09 13:00:00,79.37427413633232,6746.988789784419,2022-05-04,0,13
Other,44.91112749585823,0.3714815316000812,2022-02-09 14:00:00,68.36620472188787,3281.3375318246426,2023-07-22,0,14
Online,80.34022583092302,0.9136424000128052,2022-02-09 15:00:00,73.97469114745326,3012.90594624605,2022-03-24,0,15
Other,75.35372119726676,0.4290793931222515,2022-02-09 16:00:00,61.19374615765196,5038.91001726212,2022-05-18,0,16
Other,66.39384639717704,0.4688318910094555,2022-02-09 17:00:00,98.30041035340705,9839.150445743477,2024-07-30,0,17
Online,27.92819881920769,0.4156354887421412,2022-02-09 18:00:00,57.99495371278119,6484.64781184804,2024-03-24,0,18
Other,45.13889006965265,0.1057187708004696,2022-02-09 19:00:00,22.090776401179784,3760.16147956012,2023-08-15,0,19
Online,44.27028066955624,0.6030675005883553,2022-02-09 20:00:00,13.131711320985104,7264.807041213747,2022-12-11,0,20
Travel,54.94891695192088,0.410923840158629,2022-02-09 21:00:00,82.00241852701163,7794.946321991311,2022-04-18,0,21
Travel,42.91180927061685,0.892658062596063,2022-02-09 22:00:00,31.808666818145923,9519.477121680264,2022-02-06,0,22
Other,79.81674716429508,0.798681215110074,2022-02-09 23:00:00,18.212010934779613,1787.742771615272,2024-01-18,0,23
Other,66.70610473254715,0.7805883107616539,2022-02-10 00:00:00,79.19729957287116,6370.257414195333,2024-06-20,0,0
Food,79.43424822006767,0.1792675798491805,2022-02-10 01:00:00,10.661651267084997,7080.222038532844,2024-07-13,0,1
Retail,69.98428539424151,0.5124385762914143,2022-02-10 02:00:00,39.41846624095393,6453.022256002205,2023-09-23,0,2
Food,85.37776737167682,0.1847927976811938,2022-02-10 03:00:00,14.572576131898854,6381.958127861724,2023-01-02,0,3
Travel,21.065222532351072,0.4478635279559976,2022-02-10 04:00:00,66.38073201509731,4571.53943970017,2023-08-01,0,4
Online,77.587190675629,0.893001725079941,2022-02-10 05:00:00,59.029280852582886,7244.499732255062,2023-12-02,0,5
Other,82.84786408364808,0.0185426875286532,2022-02-10 06:00:00,29.363762180061297,3392.4257201231408,2023-09-20,0,6
Other,72.92707380065482,0.8729085939754808,2022-02-10 07:00:00,38.67638285599344,5745.127918765053,2023-01-11,0,7
Travel,81.37222789945675,0.7906971581139471,2022-02-10 08:00:00,70.84179380147489,7417.757201392173,2024-09-16,0,8
Online,98.2452759822024,0.9433765426004752,2022-02-10 09:00:00,96.10935116192007,6303.229479736309,2024-08-08,0,9
Other,33.98956472024298,0.8952480163358687,2022-02-10 10:00:00,80.55756596081288,3104.942852136446,2023-05-26,0,10
Retail,48.3009931012414,0.6371430223864262,2022-02-10 11:00:00,60.98276949454476,5084.274000658554,2022-02-13,0,11
Food,14.161746815133736,0.3994497415416771,2022-02-10 12:00:00,40.39032929213584,4915.427163608973,2023-10-23,0,12
Online,39.954165552392894,0.9163748915478472,2022-02-10 13:00:00,85.88659811810663,9393.91094329131,2022-10-16,0,13
Food,97.16291515311428,0.1860753622628134,2022-02-10 14:00:00,24.179380831671477,6709.759109575788,2024-02-26,0,14
Other,40.97998259035188,0.327591018798574,2022-02-10 15:00:00,22.628164738064527,9674.062164262285,2023-10-28,0,15
Travel,15.910489203653048,0.6133713544637315,2022-02-10 16:00:00,68.46708138536229,7795.5858073424415,2022-06-02,0,16
Online,27.01624975483371,0.5632794636722344,2022-02-10 17:00:00,41.61384354634974,1611.5383147896853,2022-02-24,0,17
Other,79.72344815204072,0.0391697034094615,2022-02-10 18:00:00,52.33810790461614,3552.855147081368,2022-01-20,0,18
Travel,36.021251919124495,0.507260689735162,2022-02-10 19:00:00,59.3088667897494,6341.743797005,2023-02-25,0,19
Travel,44.54646421771303,0.722522347875597,2022-02-10 20:00:00,50.18606437061031,3767.55788843177,2022-01-30,0,20
Food,34.063690295531494,0.9103350521675434,2022-02-10 21:00:00,15.880654301311733,7409.497597151173,2024-02-16,0,21
Retail,53.54585895379297,0.349553021657929,2022-02-10 22:00:00,93.2069229574343,2342.874350139253,2023-05-16,0,22
Online,34.489507270956565,0.1693979401866958,2022-02-10 23:00:00,49.45007181617836,6010.648922201623,2024-06-02,0,23
Online,99.52235672534624,0.8589599696724031,2022-02-11 00:00:00,87.01161858917399,5588.049941710766,2024-03-06,0,0
Other,89.97236175842225,0.28560287194158,2022-02-11 01:00:00,29.32881528535313,1678.514968101755,2023-12-07,0,1
Food,40.347012916706845,0.2810849871880284,2022-02-11 02:00:00,90.00558943683018,8228.897853132457,2022-08-26,0,2
Travel,41.873839670799214,0.7347183554671533,2022-02-11 03:00:00,86.31758256679817,5741.223579237721,2024-07-25,0,3
Food,17.84848107618984,0.0295433289723273,2022-02-11 04:00:00,20.443810594610373,6018.443646739725,2022-11-08,0,4
Travel,49.133992181918366,0.8800782523307565,2022-02-11 05:00:00,64.6020311134568,1150.2959489054026,2023-08-18,0,5
Retail,27.2944913550858,0.6457439079137509,2022-02-11 06:00:00,37.54797796124622,9121.230250792947,2022-03-01,0,6
Travel,49.40930847785879,0.5903632295148155,2022-02-11 07:00:00,41.35252404135755,9674.062164262285,2023-10-28,0,7
Food,20.87510265754165,0.2937006794394121,2022-02-11 08:00:00,31.145356675220096,8553.03724422807,2023-11-26,0,8
Food,99.4767532307276,0.5084524017969126,2022-02-11 09:00:00,95.9649600417467,7347.086686903932,2022-05-03,0,9
Online,42.291259375718425,0.7280154874196471,2022-02-11 10:00:00,69.01355852338624,4886.010824613629,2024-04-04,0,10
Food,89.45705885174841,0.2667784305131216,2022-02-11 11:00:00,19.87674987658153,1290.3230591678546,2023-02-15,0,11
Retail,47.95802957303573,0.5124833984542169,2022-02-11 12:00:00,96.29979162337555,7067.831608802621,2023-07-20,0,12
Food,64.21004551176182,0.3677402114526512,2022-02-11 13:00:00,75.16445866811671,9088.738358722723,2023-10-16,0,13
Travel,64.68416731379715,0.9603636004427584,2022-02-11 14:00:00,93.63304034468202,9352.655675082651,2024-07-16,0,14
Other,97.44012749779932,0.3112237592492107,2022-02-11 15:00:00,89.91562519415352,4370.431521920184,2023-05-18,0,15
